Name,Purpose,Country,International Code,Ownership,Flavor Tags,Cultivar/Brand ID,Aroma Profile,Alpha Acid Low,Alpha Acid High,Alpha Acid Avg,Beta Acid Low,Beta Acid High,Beta Acid Avg,Alpha-Beta Ratio Low,Alpha-Beta Ratio High,Alpha-Beta Ratio Avg,Co-Humulone Low,Co-Humulone High,Co-Humulone Avg,Total Oils Low,Total Oils High,Total Oils Avg,Myrcene,Humulene Low,Humulene High,Humulene Avg,Caryophyllene Low,Caryophyllene High,Caryophyllene Avg,Farnesene,All Others Low,All Others High,Myrcene Low,Myrcene High,Myrcene Avg,Farnesene Low,Farnesene High,Farnesene Avg,Hop Storage Index Low,Hop Storage Index High,Co-Humulone,Total Oils,Beta Acid,Caryophyllene,Hop Storage Index Avg,Humulene,PurposeNum,Citrus Aroma,Tropical Fruit Aroma,Stone Fruit Aroma,Berry Aroma,Floral Aroma,Grassy Aroma,Herbal Aroma,Spice Aroma,Resin / Pine Aroma,Flavor Tag alfalfa,Flavor Tag allspice,Flavor Tag almond,Flavor Tag anise,Flavor Tag apple,Flavor Tag apricot,Flavor Tag balsamic,Flavor Tag banana,Flavor Tag berry,Flavor Tag bitter,Flavor Tag black_cherry,Flavor Tag black_currant,Flavor Tag black_pepper,Flavor Tag black_tea,Flavor Tag blackberry,Flavor Tag blossom,Flavor Tag blueberry,Flavor Tag bohemian,Flavor Tag bubble_gum,Flavor Tag bubblegum,Flavor Tag butterscotch,Flavor Tag candied_fruit,Flavor Tag candy,Flavor Tag cannabis,Flavor Tag caramel,Flavor Tag cassis,Flavor Tag cataloupe,Flavor Tag cedar,Flavor Tag chamomile,Flavor Tag cherry,Flavor Tag chilies,Flavor Tag chocolate,Flavor Tag cinnamon,Flavor Tag citrus,Flavor Tag citus,Flavor Tag clean,Flavor Tag clove,Flavor Tag coconut,Flavor Tag coffee,Flavor Tag cognac,Flavor Tag cream,Flavor Tag crisp,Flavor Tag cucumber,Flavor Tag curry,Flavor Tag dank,Flavor Tag dark_fruit,Flavor Tag delicate,Flavor Tag dill,Flavor Tag dried_fruit,Flavor Tag earthy,Flavor Tag elderberry,Flavor Tag elderflower,Flavor Tag eucalyptus,Flavor Tag fennel,Flavor Tag fig,Flavor Tag floral,Flavor Tag fresh,Flavor Tag fruit_punch,Flavor Tag fruity,Flavor Tag garlic,Flavor Tag gazpacho,Flavor Tag geranium,Flavor Tag ginger,Flavor Tag gooseberry,Flavor Tag grapefruit,Flavor Tag grapes,Flavor Tag grass,Flavor Tag grassy,Flavor Tag green,Flavor Tag green_fruit,Flavor Tag green_tea,Flavor Tag guava,Flavor Tag hay,Flavor Tag herbal,Flavor Tag hibiscus,Flavor Tag honey,Flavor Tag honeydew,Flavor Tag honeysuckle,Flavor Tag hoppy,Flavor Tag incense,Flavor Tag jasmine,Flavor Tag juniper,Flavor Tag kiwi,Flavor Tag kumquat,Flavor Tag lavender,Flavor Tag leather,Flavor Tag lemon,Flavor Tag lemongrass,Flavor Tag licorice,Flavor Tag lilac,Flavor Tag lime,Flavor Tag loganberry,Flavor Tag lychee,Flavor Tag magnolia,Flavor Tag mandarin,Flavor Tag mango,Flavor Tag marjoram,Flavor Tag marmalade,Flavor Tag mellow,Flavor Tag melon,Flavor Tag menthol,Flavor Tag mild,Flavor Tag mint,Flavor Tag mojito,Flavor Tag molasses,Flavor Tag musty,Flavor Tag nectar,Flavor Tag nectarine,Flavor Tag neutral,Flavor Tag noble,Flavor Tag nutmeg,Flavor Tag oak,Flavor Tag onion,Flavor Tag orange,Flavor Tag oregano,Flavor Tag papaya,Flavor Tag passion_fruit,Flavor Tag peach,Flavor Tag pear,Flavor Tag pepper,Flavor Tag pine,Flavor Tag pine_resin,Flavor Tag pineapple,Flavor Tag pleasant,Flavor Tag plum,Flavor Tag potpourri,Flavor Tag pungent,Flavor Tag quince,Flavor Tag raspberry,Flavor Tag red_berry,Flavor Tag redberry,Flavor Tag redcurrant,Flavor Tag resin,Flavor Tag rose,Flavor Tag rosemary,Flavor Tag sage,Flavor Tag sandalwood,Flavor Tag sauvignon_blanc,Flavor Tag savory,Flavor Tag slightly_spicy,Flavor Tag smooth,Flavor Tag spearmint,Flavor Tag spice,Flavor Tag spices,Flavor Tag spicy,Flavor Tag stone_fruit,Flavor Tag stonefruit,Flavor Tag straw,Flavor Tag strawberry,Flavor Tag subtle,Flavor Tag sugar,Flavor Tag sweet,Flavor Tag sweet_fruit,Flavor Tag tangerine,Flavor Tag tangy,Flavor Tag tart,Flavor Tag tea,Flavor Tag thyme,Flavor Tag tobacco,Flavor Tag toffee,Flavor Tag troical_fruit,Flavor Tag tropical_fruit,Flavor Tag vanilla,Flavor Tag violet,Flavor Tag watermelon,Flavor Tag whiskey,Flavor Tag white_grape,Flavor Tag white_wine,Flavor Tag wild,Flavor Tag wine,Flavor Tag woody,Flavor Tag yogurt,Flavor Tag zest,PC1,PC2
Cashmere Hop,Dual,United States of America (USA),CMR,,"['fruity', 'lemon', 'lime', 'peach', 'melon', 'coconut', 'lemongrass', 'candy', 'herbal']",,"{'Citrus': 1.0, 'Tropical Fruit': 3.0, 'Stone Fruit': 3.0, 'Berry': 3.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 0.0, 'Spice': 2.0, 'Resin / Pine': 0.0}",7.7,9.1,8.4,3.3,7.1,5.2,1.0,3.0,2.0,22.0,24.0,23.0,1.2,1.4,1.3,0.0,26.0,29.0,27.5,11.0,13.0,12.0,0.0,15.0,24.0,39.0,42.0,40.5,0.0,1.0,0.5,26.0,0.25,0.0,0.0,0.0,0.0,0.265,0.0,2,1.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9246040127909988,16.576115080084808
Centennial Hop,Dual,United States of America (USA),CEN,,"['pine', 'citrus', 'floral', 'grapefruit', 'tangerine']",,"{'Citrus': 4.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 2.0, 'Grassy': 0.0, 'Herbal': 0.0, 'Spice': 0.0, 'Resin / Pine': 2.0}",7.0,12.0,9.5,3.5,5.5,4.5,1.0,3.0,2.0,23.0,30.0,26.5,1.0,3.0,2.0,0.0,10.0,20.0,15.0,5.0,7.0,6.0,0.0,7.0,30.0,55.0,65.0,60.0,0.0,1.0,0.5,29.0,0.275,0.0,0.0,0.0,0.0,0.31,0.0,2,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.68844443841486,2.114883496883495
Chinook Hop,Dual,United States of America (USA),CHI,,"['pine', 'resin', 'grapefruit', 'spicy', 'dank', 'cannabis']",,"{'Citrus': 3.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 0.0, 'Resin / Pine': 4.0}",11.5,15.0,13.3,3.0,4.0,3.5,3.0,5.0,4.0,27.0,35.0,31.0,1.0,2.7,1.9,0.0,18.0,24.0,21.0,9.0,11.0,10.0,0.0,34.0,53.0,20.0,30.0,25.0,0.0,1.0,0.5,29.0,0.254,0.0,0.0,0.0,0.0,0.32,0.0,2,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.739409068505378,-5.002057404848264
Citra Hop,Dual,United States of America (USA),CIT,® Hop Breeding Company,"['citrus', 'grapefruit', 'peach', 'melon', 'lime', 'floral', 'gooseberry', 'passion_fruit', 'lychee']",HBC 394,"{'Citrus': 5.0, 'Tropical Fruit': 4.0, 'Stone Fruit': 1.0, 'Berry': 0.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 0.0, 'Spice': 2.0, 'Resin / Pine': 2.0}",10.0,15.0,12.5,3.0,4.5,3.8,2.0,5.0,4.0,20.0,35.0,27.5,1.5,3.0,2.3,0.0,7.0,13.0,10.0,5.0,8.0,6.5,0.0,8.0,28.0,60.0,70.0,65.0,0.0,1.0,0.5,27.0,0.25,0.0,0.0,0.0,0.0,0.281,0.0,2,5.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.70380900906003,-5.412828830141154
Cluster Hop,Dual,United States of America (USA),CLU,,"['floral', 'earthy', 'sweet_fruit']",,"{'Citrus': 3.0, 'Tropical Fruit': 2.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 2.0, 'Spice': 0.0, 'Resin / Pine': 1.0}",5.5,9.0,7.3,4.5,6.0,5.3,1.0,2.0,1.0,33.0,43.0,38.0,0.4,1.0,0.7,0.0,15.0,20.0,17.5,8.0,10.0,9.0,0.0,23.0,39.0,38.0,46.0,42.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.237712554621098,-7.491002446250845
Columbus Hop,Dual,United States of America (USA),CBS,,"['earthy', 'black_pepper', 'licorice', 'curry', 'spicy', 'citrus', 'floral', 'pungent', 'dank', 'cannabis']",,"{'Citrus': 1.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 3.0, 'Spice': 4.0, 'Resin / Pine': 0.0}",14.0,18.0,16.0,4.5,6.0,5.3,2.0,4.0,3.0,28.0,35.0,31.5,2.5,4.5,3.5,0.0,9.0,14.0,11.5,6.0,10.0,8.0,0.0,20.0,40.0,45.0,55.0,50.0,0.0,1.0,0.5,45.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.287901909368035,-9.66030987747525
Comet Hop,Dual,United States of America (USA),COM,,"['grassy', 'grapefruit', 'wild']",,"{'Citrus': 3.0, 'Tropical Fruit': 3.0, 'Stone Fruit': 3.0, 'Berry': 3.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 2.0, 'Spice': 1.0, 'Resin / Pine': 1.0}",8.0,12.4,10.2,3.0,6.1,4.6,1.0,4.0,3.0,34.0,45.0,39.5,1.0,3.3,2.2,0.0,1.0,2.0,1.5,5.0,15.0,10.0,0.0,17.0,54.0,40.0,65.0,52.5,0.0,1.0,0.5,33.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.570302932933245,-25.826308039221995
Contessa Hop,Bittering,United States of America (USA),,™ Hopsteiner,"['green_tea', 'floral', 'lemongrass', 'pear']",04190,"{'Citrus': 1.0, 'Tropical Fruit': 1.0, 'Stone Fruit': 1.0, 'Berry': 1.0, 'Floral': 3.0, 'Grassy': 0.0, 'Herbal': 4.0, 'Spice': 0.0, 'Resin / Pine': 1.0}",3.0,5.0,4.0,5.0,7.4,6.2,0.0,1.0,1.0,29.0,32.0,30.5,0.8,1.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66.19600456864353,-46.872819356141825
Crystal Hop,Aroma,United States of America (USA),CRY,,"['woody', 'floral', 'green', 'fruity', 'spicy', 'cinnamon', 'nutmeg', 'black_pepper']",,"{'Citrus': 1.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 4.0, 'Spice': 2.0, 'Resin / Pine': 3.0}",2.8,6.0,4.4,4.5,8.5,6.5,0.0,1.0,1.0,20.0,26.0,23.0,0.8,2.3,1.6,0.0,20.0,30.0,25.0,5.0,12.0,8.5,0.0,2.0,45.0,30.0,55.0,42.5,0.0,1.0,0.5,30.0,0.251,0.0,0.0,0.0,0.0,0.35,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.940265317556713,16.43492321746542
CTZ Hop,Dual,United States of America (USA),CTZ,,"['black_pepper', 'licorice', 'curry', 'citrus', 'cannabis', 'dank']",,"{'Citrus': 1.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 3.0, 'Spice': 4.0, 'Resin / Pine': 0.0}",14.5,17.0,15.8,4.5,5.5,5.0,3.0,4.0,3.0,28.0,35.0,31.5,2.5,4.5,3.5,0.0,9.0,14.0,11.5,6.0,10.0,8.0,0.0,20.0,40.0,45.0,55.0,50.0,0.0,1.0,0.5,25.0,0.249,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94475941649214,-11.24036787914363
Delta Hop,Aroma,United States of America (USA),DEL,™ Hopsteiner,"['citrus', 'melon', 'spicy']",04188,"{'Citrus': 2.0, 'Tropical Fruit': 2.0, 'Stone Fruit': 2.0, 'Berry': 2.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 2.0, 'Spice': 3.0, 'Resin / Pine': 2.0}",5.5,7.0,6.3,5.5,7.0,6.3,1.0,1.0,1.0,22.0,24.0,23.0,0.5,1.1,0.8,0.0,25.0,35.0,30.0,9.0,15.0,12.0,0.0,9.0,41.0,25.0,40.0,32.5,0.0,1.0,0.5,15.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.325473765044972,19.246888934045046
Ekuanot Hop,Aroma,United States of America (USA),EKU,® Yakima Chief Hops,"['lemon', 'lime', 'orange', 'tropical_fruit', 'berry', 'papaya', 'apple', 'sage', 'eucalyptus', 'herbal', 'melon', 'citrus', 'guava']",HBC 366,"{'Citrus': 3.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 2.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 3.0, 'Spice': 1.0, 'Resin / Pine': 0.0}",13.0,15.5,14.3,4.0,5.5,4.8,2.0,4.0,3.0,31.0,38.0,34.5,2.0,4.5,3.3,0.0,12.0,20.0,16.0,8.0,12.0,10.0,0.0,22.0,50.0,30.0,45.0,37.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.223345960606302,-10.345338753177025
El Dorado Hop,Dual,United States of America (USA),ELD,"® CLS Farms, LLC","['fruity', 'tropical_fruit', 'pear', 'watermelon', 'candy', 'stone_fruit']",,"{'Citrus': 3.0, 'Tropical Fruit': 4.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 0.0, 'Resin / Pine': 0.0}",13.0,17.0,15.0,6.4,8.0,7.2,2.0,3.0,2.0,28.0,33.0,30.5,2.5,3.3,2.9,0.0,10.0,15.0,12.5,6.0,8.0,7.0,0.0,16.0,29.0,55.0,60.0,57.5,0.0,1.0,0.5,36.0,0.327,0.0,0.0,0.0,0.0,0.4,0.0,2,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35.79534308921674,-6.012659287866133
Eureka Hop,Dual,United States of America (USA),EUE,™ Hopsteiner,"['herbal', 'dark_fruit', 'mint', 'citrus', 'peach', 'pine', 'stone_fruit', 'black_currant', 'mandarin', 'dank']",05256,"{'Citrus': 1.0, 'Tropical Fruit': 2.0, 'Stone Fruit': 2.0, 'Berry': 2.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 4.0, 'Spice': 3.0, 'Resin / Pine': 3.0}",17.0,20.0,18.5,4.5,6.0,5.3,3.0,4.0,4.0,27.0,30.0,28.5,2.5,4.4,3.5,0.0,29.0,30.0,29.5,0.0,1.0,0.5,0.0,24.0,29.0,42.0,44.0,43.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744018956727705,9.539761503511565
Galena Hop,Aroma,United States of America (USA),GAL,,"['fruity', 'pear', 'pineapple', 'black_currant', 'grapefruit', 'lime', 'gooseberry', 'spicy', 'woody']",,"{'Citrus': 2.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 2.0, 'Resin / Pine': 3.0}",12.0,15.5,13.8,7.2,8.7,8.0,1.0,2.0,2.0,36.0,40.0,38.0,0.9,2.1,1.5,0.0,11.0,17.0,14.0,5.0,9.0,7.0,0.0,23.0,44.0,40.0,50.0,45.0,0.0,1.0,0.5,23.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.830206770279332,-11.736361542970199
